ripple-away-blue	Ripple Away	3	2	4	3	Action	Attack	Generic		**Instant** - Discard this: If an action card effect would create 1 or more tokens this turn, instead it creates that many minus 1 of each of those tokens.
rise-above-red	Rise Above	1	2		4	DefenseReaction		Generic		You may put a card from your hand on top of your deck rather than pay Rise Above's {r} cost.
rise-above-yellow	Rise Above	2	2		3	DefenseReaction		Generic		You may put a card from your hand on top of your deck rather than pay Rise Above's {r} cost.
rise-above-blue	Rise Above	3	2		2	DefenseReaction		Generic		You may put a card from your hand on top of your deck rather than pay Rise Above's {r} cost.
robe-of-astral-sanctuary	Robe of Astral Sanctuary				0	Equipment	Chest	Generic		**Instant** - {t} your hero, destroy this: Prevent the next 1 damage that would be dealt to you this turn.
rockyard-rodeo-blue	Rockyard Rodeo	3	3		2	Action	Attack	Generic		This card's {p} is equal to the highest base {p} of weapons you control.
rosetta-thorn	Rosetta Thorn			2		Weapon	TwoHanded|Sword	Runeblade		**Once per Turn Action** - {r}: **Attack** Whenever you attack with Rosetta Thorn, if you've played an attack action card and a 'non-attack' action card this turn, deal 2 arcane damage to target hero.
rotten-remains-blue	Rotten Remains	3	0	1	3	Action	Attack	Generic		When this attacks, you may banish a card with 1{p} from each hero's graveyard. If you do, this gets +1{p}, then repeat this process.
rouse-the-ancients-blue	Rouse the Ancients	3	3	0	2	Action	Attack	Generic		As an additional cost to play Rouse the Ancients, you may reveal any number of attack action cards from your hand with 13 or more total {p}. If you do, Rouse the Ancients gains +7{p} and **go again**.
rowdy-locals-blue	Rowdy Locals	3	0	2	3	Action	Attack	Generic		If this is defended by an action card, this gets +2{p}. When this hits a hero, discard a card. If you do, they discard a card.
ruby-amulet-blue	Ruby Amulet	3	0			Action	Item|NonAttack	Generic		**Instant** - Destroy this: Gain {r}{r} **Legend of the Watery Grave**
runaways	Runaways				0	Equipment	Legs	Generic		**Instant** - Destroy Runaways: Prevent the next 1 damage that would be dealt to your hero this turn. Activate this ability only if your hero has been dealt damage this turn.
rune-flash-red	Rune Flash	1	3	4	3	Action	Attack	Runeblade		This costs {r} less to play for each Runechant token you control. **Go again**
rune-flash-yellow	Rune Flash	2	3	3	3	Action	Attack	Runeblade		Rune Flash costs {r} less to play for each Runechant you control. **Go again**
rune-flash-blue	Rune Flash	3	3	2	3	Action	Attack	Runeblade		This costs {r} less to play for each Runechant token you control. **Go again**
runebleed-robe	Runebleed Robe				0	Equipment	Chest	Runeblade		**Instant** - Destroy this and a Runechant you control: Prevent the next 1 arcane damage that would be dealt to you this turn. **Arcane Barrier 1**
runeblood-barrier-yellow	Runeblood Barrier	2	3		2	Action	Aura|NonAttack	Runeblade		When this enters the arena, create 4 Runechant tokens. If your hero would be dealt damage, instead destroy that many Runechant tokens you control and prevent 1 damage for each Runechant token destroyed this way. At the beginning of your action phase, destroy this.
runeblood-incantation-red	Runeblood Incantation	1	1		2	Action	Aura|NonAttack	Runeblade		**Go again** Runeblood Incantation enters the arena with 3 verse counters on it. At the beginning of your action phase, remove a verse counter from Runeblood Incantation. If you do create a Runechant token. Otherwise, destroy Runeblood Incantation.
runeblood-incantation-yellow	Runeblood Incantation	2	1		2	Action	Aura|NonAttack	Runeblade		**Go again** Runeblood Incantation enters the arena with 2 verse counters on it. At the beginning of your action phase, remove a verse counter from Runeblood Incantation. If you do create a Runechant token. Otherwise, destroy Runeblood Incantation.
runeblood-incantation-blue	Runeblood Incantation	3	1		2	Action	Aura|NonAttack	Runeblade		**Go again** Runeblood Incantation enters the arena with a verse counter on it. At the beginning of your action phase, remove a verse counter from Runeblood Incantation. If you do create a Runechant token. Otherwise, destroy Runeblood Incantation.
runechant	Runechant					Token	Aura	Runeblade		When you play an attack action card or activate a weapon attack, destroy this and deal 1 arcane damage to target opposing hero.
runechant-of-envy-yellow	Runechant of Envy	2	0			Instant	Aura	Runeblade		This counts as a Runechant. When an attack usurps this, gain 1{h}. When this is destroyed, create a Runechant token. At the beginning of your action phase or when you play an attack action card, destroy this.
runechant-of-gluttony-yellow	Runechant of Gluttony	2	0			Instant	Aura	Runeblade		This counts as a Runechant. When an attack usurps this, gain {r}. When this is destroyed, create a Runechant token. At the beginning of your action phase or when you play an attack action card, destroy this.
runechant-of-greed-yellow	Runechant of Greed	2	0			Instant	Aura	Runeblade		This counts as a Runechant. When an attack usurps this, draw a card. When this is destroyed, create a Runechant token. At the beginning of your action phase or when you play an attack action card, destroy this.
runechant-of-lust-yellow	Runechant of Lust	2	0			Instant	Aura	Runeblade		This counts as a Runechant. When an attack usurps this, create a Runechant token. When this is destroyed, create a Runechant token. At the beginning of your action phase or when you play an attack action card, destroy this.
runechant-of-pride-yellow	Runechant of Pride	2	0			Instant	Aura	Runeblade		This counts as a Runechant. When an attack usurps this, it gets +1{p}. When this is destroyed, create a Runechant token. At the beginning of your action phase or when you play an attack action card, destroy this.
runechant-of-sloth-yellow	Runechant of Sloth	2	0			Instant	Aura	Runeblade		This counts as a Runechant. When an attack usurps this, it gets **go again**. When this is destroyed, create a Runechant token. At the beginning of your action phase or when you play an attack action card, destroy this.
runechant-of-wrath-yellow	Runechant of Wrath	2	0			Instant	Aura	Runeblade		This counts as a Runechant. When an attack usurps this, it gets **overpower**. When this is destroyed, create a Runechant token. At the beginning of your action phase or when you play an attack action card, destroy this.
runehold-release	Runehold Release				0	Equipment	Arms	Runeblade		**Action** - Destroy this: Create a Runechant token. **Go again**
runerager-swarm-red	Runerager Swarm	1	0	3	3	Action	Attack	Runeblade		If you've played or created an aura this turn, this gets **go again**.
runerager-swarm-yellow	Runerager Swarm	2	0	2	3	Action	Attack	Runeblade		If you've played or created an aura this turn, this gets **go again**.
runerager-swarm-blue	Runerager Swarm	3	0	1	3	Action	Attack	Runeblade		If you've played or created an aura this turn, this gets **go again**.
runic-fellingsong-red	Runic Fellingsong	1	3	7	3	Action	Attack	Runeblade		When this attacks, you may banish an aura from your graveyard. If you do, deal 1 arcane damage to target hero.
runic-fellingsong-yellow	Runic Fellingsong	2	3	6	3	Action	Attack	Runeblade		When this attacks, you may banish an aura from your graveyard. If you do, deal 1 arcane damage to target hero.
runic-fellingsong-blue	Runic Fellingsong	3	3	5	3	Action	Attack	Runeblade		When this attacks, you may banish an aura from your graveyard. If you do, deal 1 arcane damage to target hero.
runic-reaping-red	Runic Reaping	1	1		2	Action	NonAttack	Runeblade		The next Runeblade attack action card you play this turn gains "When this hits, create 3 Runechant tokens". If an attack card was pitched to play Runic Reaping, the next Runeblade attack action card you play this turn gains +1{p}. **Go again**
runic-reaping-yellow	Runic Reaping	2	1		2	Action	NonAttack	Runeblade		The next Runeblade attack action card you play this turn gains "When this hits, create 2 Runechant tokens". If an attack card was pitched to play Runic Reaping, the next Runeblade attack action card you play this turn gains +1{p}. **Go again**
runic-reaping-blue	Runic Reaping	3	1		2	Action	NonAttack	Runeblade		The next Runeblade attack action card you play this turn gains "When this hits, create a Runechant token". If an attack card was pitched to play Runic Reaping, the next Runeblade attack action card you play this turn gains +1{p}. **Go again**
runic-reckoning-red	Runic Reckoning	1	1		3	Action	NonAttack	Runeblade		This costs {r} less to play for each Runechant you control. The next Runeblade attack action card you play this turn gets +3{p}. **Go again**
runic-reclamation-red	Runic Reclamation	1	3	7	3	Action	Attack	Runeblade		When Runic Reclamation hits a hero, destroy target aura they control. If you do, create a Runechant token.
rush-of-power-red	Rush of Power	1	0	3	3	Action	Attack	Runeblade	Lightning	**Quickstrike** - If this has go again, it gets +1{p}. When this hits a hero, deal 1 arcane damage to them.
rush-of-power-yellow	Rush of Power	2	0	2	3	Action	Attack	Runeblade	Lightning	**Quickstrike** - If this has go again, it gets +1{p}. When this hits a hero, deal 1 arcane damage to them.
rush-of-power-blue	Rush of Power	3	0	1	3	Action	Attack	Runeblade	Lightning	**Quickstrike** - If this has go again, it gets +1{p}. When this hits a hero, deal 1 arcane damage to them.
rusted-relic-blue	Rusted Relic	3	0			Action	Item|NonAttack	Generic		**Arcane Barrier 1**
sapphire-amulet-blue	Sapphire Amulet	3	0			Action	Item|NonAttack	Generic		**Action** - Destroy this: You get +1{i} this turn. **Legend of the Watery Grave**
sapwood-elixir-red	Sapwood Elixir	1	1		3	Action	NonAttack	Generic		Your next attack this turn gets +3{p}. You may destroy a Frailty token you control. If you do, gain 1{h}. **Go again**
scar-for-a-scar-red	Scar for a Scar	1	0	4	2	Action	Attack	Generic		When this is played, if you have less {h} than an opposing hero, it gets **go again**.
scar-for-a-scar-yellow	Scar for a Scar	2	0	3	2	Action	Attack	Generic		When this is played, if you have less {h} than an opposing hero, it gets **go again**.
scar-for-a-scar-blue	Scar for a Scar	3	0	2	2	Action	Attack	Generic		When this is played, if you have less {h} than an opposing hero, it gets **go again**.
scarf-for-a-scarf-red	Scarf for a Scarf	1	0	4	2	Action	Attack	Generic		When this attacks a hero, exchange a head equipment permanent with them. If you do, this gets **go again**.
scepter-of-pain	Scepter of Pain					Weapon	OneHanded|Scepter	Runeblade		**Once per Turn Action** - {r}{r}: Deal 1 arcane damage to any opposing target. Create a Runechant token for each damage dealt this way.
scorpio-comet-tail	Scorpio, Comet Tail			1		Weapon	TwoHanded|Sword	Runeblade	Lightning	**Action** - {t}: **Attack**. Activate this only if you control a Lightning attack. When this hits a hero, deal 1 arcane damage to them.
scour-the-battlescape-red	Scour the Battlescape	1	0	3	2	Action	Attack	Generic		You may put a card from your hand on the bottom of your deck. If you do, draw a card. If Scour the Battlescape is played from arsenal, it gains **go again**.
scour-the-battlescape-yellow	Scour the Battlescape	2	0	2	2	Action	Attack	Generic		You may put a card from your hand on the bottom of your deck. If you do, draw a card. If Scour the Battlescape is played from arsenal, it gains **go again**.
scour-the-battlescape-blue	Scour the Battlescape	3	0	1	2	Action	Attack	Generic		You may put a card from your hand on the bottom of your deck. If you do, draw a card. If Scour the Battlescape is played from arsenal, it gains **go again**.
scout-the-periphery-red	Scout the Periphery	1	0		2	Action	NonAttack	Generic		Look at the top card of target hero's deck. The next attack action card you play from arsenal this turn gains +3{p}. **Go again**
scout-the-periphery-yellow	Scout the Periphery	2	0		2	Action	NonAttack	Generic		Look at the top card of target hero's deck. The next attack action card you play from arsenal this turn gains +2{p}. **Go again**
scout-the-periphery-blue	Scout the Periphery	3	0		2	Action	NonAttack	Generic		Look at the top card of target hero's deck. The next attack action card you play from arsenal this turn gains +1{p}. **Go again**
sea-legs-yellow	Sea Legs	2	3	6	3	Action	Attack	Generic		When this is discarded, create a Goldkiss Rum token.
second-strike-red	Second Strike	1	0	3	2	Action	Attack	NotClassed	Lightning	When this attacks, if you've dealt damage this turn, this gets +1{p} and **go again**.
second-strike-yellow	Second Strike	2	0	2	2	Action	Attack	NotClassed	Lightning	When this attacks, if you've dealt damage this turn, this gets +1{p} and **go again**.
second-strike-blue	Second Strike	3	0	1	2	Action	Attack	NotClassed	Lightning	When this attacks, if you've dealt damage this turn, this gets +1{p} and **go again**.
seduce-secrets-yellow	Seduce Secrets	2	0			Instant		Generic		Look at target hero's hand and the top card of their deck. If this was played from arsenal, draw a card.
